service_id,dim_call_service_id,dim_language_id,dim_client_id
1001263,GSK__CTR_Rus_RusEngopt4Applications_ASBR,Russian,GSK_EMEA
1001264,GSK__CTR_Rus_RusEngopt5Apps_ASBR,Russian,GSK_EMEA
1001265,GSK__CTR_Tur_TurEngopt1CAV_ASBR,Turkish,GSK_EMEA
1001266,GSK__CTR_Tur_TurEngopt2HSD_ASBR,Turkish,GSK_EMEA
1001267,GSK__CTR_Tur_TurEngopt3OSLM_ASBR,Turkish,GSK_EMEA
1001268,GSK__CTR_Tur_TurEngopt4Applications_ASBR,Turkish,GSK_EMEA
1001269,GSK__CTR_Tur_TurEngopt5Apps_ASBR,Turkish,GSK_EMEA
1001270,GSK__CTR_Pol_None_M30,Polish,GSK_EMEA
1001271,GSK__CTR_Rus_None_M30,Russian,GSK_EMEA
1001272,GSK__CTR_Tur_None_M30,Turkish,GSK_EMEA
1001273,GSK__CTR_Spa_EMEA_M30,Spanish,GSK_EMEA
1001274,GSK__CTR_Spa_SpaEngEMEAopt1CAV_ASBR,Spanish,GSK_EMEA
1001275,GSK__CTR_Spa_SpaEngEMEAopt2HSD_ASBR,Spanish,GSK_EMEA
1001276,GSK__CTR_Spa_SpaEngEMEAopt3OSLM_ASBR,Spanish,GSK_EMEA
1001277,GSK__CTR_Spa_SpaEngEMEAopt4Applications_ASBR,Spanish,GSK_EMEA
1001278,GSK__CTR_Spa_SpaEngEMEAopt5Apps_ASBR,Spanish,GSK_EMEA
1001289,LIND_CTR_Hun_RME_M31,Hungarian,LINDE
1001290,LIND_CTR_Hun_RME_ASBR,Hungarian,LINDE
1001291,ARCN_CTR_Lng_ToM3_Chat,Undefined,Arconic
1001292,ARCN_CTR_Eng_None_Chat,English,Arconic
1001293,ARCN_CTR_Ger_None_Chat,German,Arconic
1001294,ARCN_CTR_Hun_None_Chat,Hungarian,Arconic
1001295,ARCN_CTR_Ita_None_Chat,Italian,Arconic
1001296,ARCN_CTR_Fre_None_Chat,French,Arconic
1001297,ARCN_CTR_Spa_None_Chat,Spanish,Arconic
1001298,ARCN_CTR_Lng_None_M3Chat,Undefined,Arconic
1001299,GSK__CTR_Ita_ItaEngFacilities_ASBR,Italian,GSK_EMEA
1001300,GSK__CTR_Spa_SpaEngFacilities_ASBR,Spanish,GSK_EMEA
1001301,LIND_CTR_Eng_AfterHours_ASBR,English,LINDE
1001302,SAVE_CAN_Lng_PatientSupport_M31,Undefined,sanofi_aventis
1001306,GSK__CTR_Eng_Translation_ASBR,English,GSK_EMEA
1001308,CLRT_CTR_Eng_None_IM,English,Clariant
1001309,CEVA_CTR_Eng_None_ChatSSL,English,Ceva_Global_Service_Desk
1001310,CEVA_CTR_Eng_ToM3_ChatSSL,English,Ceva_Global_Service_Desk
1001311,CEVA_CTR_Eng_NoneSSL_M3Chat,English,Ceva_Global_Service_Desk
1001312,LIND_CTR_Eng_RASNen_IM,English,LINDE
1001313,LIND_CTR_Fre_RASNfr_IM,French,LINDE
1001314,LIND_CTR_Spa_RASNsp_IM,Spanish,LINDE
1001315,LIND_CTR_Eng_RSP_IM,English,LINDE
1001316,LIND_CTR_Por_RASS_IM,Portuguese,LINDE
1001317,LIND_CTR_Ger_REC_IM,German,LINDE
1001318,PUR__CTR_Rus_None_ASBR,Russian,Puratos
1001319,PUR__CTR_Rus_None_M31,Russian,Puratos
1001320,ZFSD_CTR_Ger_Button5_M31,German,ZF_Service_Desk
1001321,ZFSD_CTR_Ger_Button7_M31,German,ZF_Service_Desk
1001322,ZFSD_CTR_Eng_GHD_M31,English,ZF_Service_Desk
1001323,ZFSD_CTR_Eng_None_ASBR,English,ZF_Service_Desk
1001324,ZFSD_CTR_Ger_Button7_ASBR,German,ZF_Service_Desk
1001325,ZFSD_CTR_Ger_Button5_ASBR,German,ZF_Service_Desk
1001326,ZFSD_CTR_Lng_None_Out,Undefined,ZF_Service_Desk
1001327,ICON_CTR_Lng_EngSpa_M31,Undefined,Icon
1001328,ICON_CTR_Spa_None_ASBR,Spanish,Icon
1001329,MPRO_CTR_Spa_PfizerSpaEng_ASBR,Spanish,mProve
1001332,GSK__CTR_Ger_Vaccine_ASBR,German,GSK_Vaccines
1001333,GSK__CTR_Eng_VaccineEMEA_ASBR,English,GSK_Vaccines
1001334,GSK__CTR_Fre_Vaccine_ASBR,French,GSK_Vaccines
1001335,GSK__CTR_Ger_Vaccine_M30,German,GSK_Vaccines
1001336,GSK__CTR_Fre_Vaccine_M30,French,GSK_Vaccines
1001337,GSK__CTR_Eng_VaccineEMEA_M30,English,GSK_Vaccines
1001338,YPRI_CTR_Lng_None_M3Chat,Undefined,Yprime
1001339,YPRI_CTR_Lng_ToM3_Chat,Undefined,Yprime
1001340,YPRI_CTR_Eng_None_Chat,English,Yprime
1001341,LIND_CTR_Eng_Engineering_ASBR,English,LINDE
1001342,LIND_CTR_Eng_Engineering_M31,English,LINDE
1001343,LIND_CTR_Eng_REC_ASBR,English,LINDE
1001344,LIND_CTR_Ger_REC_ASBR,German,LINDE
1001345,LIND_DEU_Lng_REC_M31,Undefined,LINDE
1001346,LIND_CHE_Lng_REC_M31,Undefined,LINDE
1001347,LIND_CTR_Fre_REC_ASBR,French,LINDE
1001348,LIND_CTR_Ita_REC_ASBR,Italian,LINDE
1001349,Gali_CTR_Rus_SEGM_M31,Russian,Galileo_EMEA
1001350,Gali_CTR_Rus_ESD_ASBR,Russian,Galileo_EMEA
1001352,GSK__CTR_Eng_TranslationVaccine_ASBR,English,GSK_Vaccines
1001353,GSK__CTR_Eng_VaccineUS_ASBR,English,GSK_Vaccines
1001354,GSK__CTR_Eng_VaccineUS_M30,English,GSK_Vaccines
1001357,GSK__CTR_Eng_TranslationNoRec_ASBR,English,GSK_EMEA
1001358,GSK__CTR_Eng_EMEAxITopt1CAVNoRec_ASBR,English,GSK_EMEA
1001359,GSK__CTR_Eng_EMEAxITopt2HSDNoRec_ASBR,English,GSK_EMEA
1001360,GSK__CTR_Eng_EMEAxITopt3OSLMNoRec_ASBR,English,GSK_EMEA
1001361,GSK__CTR_Eng_EMEAxITopt4ApplicationsNoRec_ASBR,English,GSK_EMEA
1001362,GSK__CTR_Eng_EMEAxITopt5AppsNoRec_ASBR,English,GSK_EMEA
1001363,GSK__CTR_Eng_NoRec_M31,English,GSK_EMEA
1001364,LIND_CTR_Eng_RME_M31,English,LINDE
1001365,LIND_CTR_Eng_RME_ASBR,English,LINDE
1001366,LIND_CTR_Pol_RME_ASBR,Polish,LINDE
1001367,LIND_CTR_Pol_RME_M31,Polish,LINDE
1001368,LIND_CTR_Cze_RME_M31,Czech,LINDE
1001370,LIND_CTR_Cze_RME_ASBR,Czech,LINDE
1001374,MPRO_CTR_Lng_RocheEngFreSpa_M31,Undefined,mProve
1001379,HYDR_CTR_Eng_EVIP_ASBR,English,Hydro
1001380,HYDR_CTR_Eng_EVIP_M31,English,Hydro
1001384,APO__CTR_Lng_SmartPoint_Out,Undefined,Apollo
1001385,CLRT_CTR_Lng_Menu_M31IM,Undefined,Clariant
1001386,CLRT_CTR_Lng_Menu_IM,Undefined,Clariant
1001387,CLRT_CTR_Fre_None_IM,French,Clariant
1001388,CLRT_CTR_Ger_None_IM,German,Clariant
1001389,CLRT_CTR_Ita_None_IM,Italian,Clariant
1001392,CLRT_CTR_Rus_None_IM,Russian,Clariant
1001393,CLRT_CTR_Spa_None_IM,Spanish,Clariant
1001396,LIND_CTR_Eng_RECVIP_ASBR,English,LINDE
1001397,LIND_CTR_Ger_RECVIP_ASBR,German,LINDE
1001398,LIND_CTR_Eng_RECNoRecording_ASBR,English,LINDE
1001399,LIND_CTR_Ger_RECNoRecording_ASBR,German,LINDE
1001400,LIND_CTR_Eng_RECVIPNoRecording_ASBR,English,LINDE
1001401,LIND_CTR_Ger_RECVIPNoRecording_ASBR,German,LINDE
1001405,GSK__CTR_Ger_GerEngSalesforce_ASBR,German,GSK_EMEA
1001406,GSK__CTR_Ger_GerEng_ASBR,German,GSK_EMEA
1001409,TTSD_CTR_Lng_None_M3IM,Undefined,TTSD
1001411,TRW__CTR_Eng_None2_M31IM,English,TRW_Global
1001412,KELV_CTR_Ger_NoRec_ASBR,German,Kelvion
1001413,KELV_CTR_Lng_None_M31,Undefined,Kelvion
1001414,KELV_CTR_Eng_None_ASBR,English,Kelvion
1001415,KELV_CTR_Fre_None_ASBR,French,Kelvion
1001417,KELV_CTR_Lng_None_Out,Undefined,Kelvion
1001418,GSK__CTR_Spa_SpaEngLATAM_ASBR,Spanish,GSK_LATAM
1001421,BIRD_CTR_Ger_IFUNoRec_ASBR,German,BioRad
1001422,BIRD_CTR_Ger_NoRec_ASBR,German,BioRad
1001423,BIRD_CTR_Eng_IFUNoRec_ASBR,English,BioRad
1001424,BIRD_CTR_Eng_IFUATFHNoRec_ASBR,English,BioRad
1001425,BIRD_CTR_Eng_NoRec_ASBR,English,BioRad
1001426,BIRD_CTR_Eng_AFTHNoRec_ASBR,English,BioRad
1001427,GSK__CTR_Eng_ManilaSalesforce_ASBR,English,GSK_Manila
1001428,GSK__CAN_Lng_None_M31,Undefined,GSK_EMEA
1001430,YPRI_CTR_Lng_None_AWD,Undefined,Yprime
1001431,YPRI_CTR_Lng_None_M3AWD,Undefined,Yprime
1001433,AICU_CTR_Lng_None_Out,Undefined,AiCure
1001434,YPRI_CTR_Lng_TESTCTI_ASBR,Undefined,Yprime
1001435,YPRI_CTR_Lng_TESTCTI_M31,Undefined,Yprime
1001438,TTSD_CTR_Eng_eContact_IM,English,TTSD
1001439,TTSD_CTR_Lng_aADC_M3IM,Undefined,TTSD
1001443,PMI__CTR_Pol_None_CHAT,Polish,Philip_Morris
1001444,PMI__CTR_Spa_None_CHAT,Spanish,Philip_Morris
1001445,GSK__CTR_Ger_GerEngNoRecording_ASBR,German,GSK_EMEA
1001449,MSER_CTR_Spa_FTSD_M31,Spanish,Merck_Serono
1001450,MSER_CTR_Spa_FTSD_ASBR,Spanish,Merck_Serono
1001456,LIND_CTR_Eng_Engineering_IM,English,LINDE
1001458,CEVB_CTR_Eng_None_M31,English,CEVA_BPO
1001459,CEVB_CTR_Eng_Quotes_ASBR,English,CEVA_BPO
1001460,CEVB_CTR_Eng_Bookings_ASBR,English,CEVA_BPO
1001461,CEVB_CTR_Eng_Trackings_ASBR,English,CEVA_BPO
1001462,CEVB_CTR_Eng_None_ASBR,English,CEVA_BPO
1001463,CEVB_CTR_Eng_None_OUT,English,CEVA_BPO
1001464,PMI__CTR_Eng_EMEA_CHAT,English,Philip_Morris
1001465,PMI__CTR_Eng_LATAM_CHAT,English,Philip_Morris
1001466,MSER_CTR_Lng_FTSD_Out,Undefined,Merck_Serono
1001468,CRFH_BRA_Por_Interpreter_M31,Portuguese,CRF_Health
1001469,LIND_CTR_Eng_RME_IM,English,LINDE
1001470,LIND_CTR_Rum_RME_IM,Romanian,LINDE
1001471,LIND_CTR_Pol_RME_IM,Polish,LINDE
1001472,LIND_CTR_Cze_RME_IM,Czech,LINDE
1001473,LIND_CTR_Slo_RME_IM,Slovak,LINDE
1001474,LIND_CTR_Hun_RME_IM,Hungarian,LINDE
1001475,Gali_CTR_Eng_AFTH_ASBR,English,Galileo_EMEA
1001476,SLZR_CTR_Rus_None_ASBR,Russian,Sulzer_Service_Desk
1001477,PMI__CTR_Lng_None_M3Chat,Undefined,Philip_Morris
1001478,PMI__CTR_Lng_MaxWaitTime_M3Chat,Undefined,Philip_Morris
1001479,PMI__CTR_Lng_MaxWaitTime_CHAT,Undefined,Philip_Morris
1001482,CRFH_CTR_Eng_InterpreterLiveTranslation_Chat,English,CRF_Health
1001482,ICON_CTR_Lng_None_Out,Undefined,Icon
1001485,GSK__CTR_Fre_SalesForce_M30,French,GSK_EMEA
1001486,GSK__CTR_Fre_FreEngSalesforce_ASBR,French,GSK_Morocco
1001487,MPRO_CTR_Eng_None_M31,English,mProve
1001489,MPRO_CTR_Fre_None_ASBR,French,mProve
1001490,MPRO_CTR_Spa_None_ASBR,Spanish,mProve
1001491,CEVB_CTR_Eng_Backoffice_M31,English,CEVA_BPO
1001492,CEVB_CTR_Eng_Sydney_OUT,English,CEVA_BPO
1001493,CEVB_CTR_Eng_Melbourne_OUT,English,CEVA_BPO
1001494,CEVB_CTR_Eng_Brisbane_OUT,English,CEVA_BPO
1001495,CEVB_CTR_Eng_Sydney_ASBR,English,CEVA_BPO
1001496,CEVB_CTR_Eng_Melbourne_ASBR,English,CEVA_BPO
1001497,CEVB_CTR_Eng_Brisbane_ASBR,English,CEVA_BPO
1001498,LIND_CTR_Eng_TSD_ASBR,English,LINDE
1001499,LIND_CTR_Eng_TSD_M31,English,LINDE
1001507,MPRO_CTR_Cze_None_ASBR,Czech,mProve
1001508,MPRO_CTR_Fin_None_ASBR,Finnish,mProve
1001509,MPRO_CTR_Ger_None_ASBR,German,mProve
1001510,MPRO_CTR_Ita_None_ASBR,Italian,mProve
1001511,MPRO_CTR_Pol_None_ASBR,Polish,mProve
1001513,MPRO_CTR_Rus_None_ASBR,Russian,mProve
1001514,MPRO_CTR_Swe_None_ASBR,Swedish,mProve
1001515,MPRO_CTR_Lng_Interpreter_ASBR,Undefined,mProve
1001518,YAZK_DEU_Lng_None_M31,Undefined,Yazaki
1001519,YAZK_DEU_Eng_None_ASBR,English,Yazaki
1001520,YAZK_DEU_Ger_None_ASBR,German,Yazaki
1001521,YAZK_DEU_Lng_None_OUT,Undefined,Yazaki
1001524,MPRO_CTR_Kor_None_ASBR,Korean,mProve
1001525,MPRO_CTR_Dut_None_ASBR,Dutch,mProve
1001527,MPRO_CTR_Cze_None_M31,Czech,mProve
1001528,MPRO_CTR_Dut_None_M31,Dutch,mProve
1001529,MPRO_CTR_Fin_None_M31,Finnish,mProve
1001530,MPRO_CTR_Fre_None_M31,French,mProve
1001531,MPRO_CTR_Ger_None_M31,German,mProve
1001532,MPRO_CTR_Ita_None_M31,Italian,mProve
1001534,MPRO_CTR_Kor_None_M31,Korean,mProve
1001535,MPRO_CTR_Pol_None_M31,Polish,mProve
1001537,MPRO_CTR_Rus_None_M31,Russian,mProve
1001538,MPRO_CTR_Spa_None_M31,Spanish,mProve
1001539,MPRO_CTR_Swe_None_M31,Swedish,mProve
1001540,MPRO_CTR_Lng_Interpreter_M31,Undefined,mProve
1001541,KLCN_CTR_Eng_None_M31,English,Klockner_Pentaplast
1001542,KLCN_CTR_Ger_None_M31,German,Klockner_Pentaplast
1001543,KLCN_CTR_Eng_None_ASBR,English,Klockner_Pentaplast
1001544,KLCN_CTR_Ger_None_ASBR,German,Klockner_Pentaplast
1001545,KLCN_CTR_Lng_None_Out,Undefined,Klockner_Pentaplast
1001546,KLCN_CTR_Eng_Norec_ASBR,English,Klockner_Pentaplast
1001547,KLCN_CTR_Ger_Norec_ASBR,German,Klockner_Pentaplast
1001548,KLCN_CTR_Eng_AFTH_ASBR,English,Klockner_Pentaplast
1001549,KLCN_CTR_Eng_AFTHnorec_ASBR,English,Klockner_Pentaplast
1001551,GSK__CTR_Eng_ExecutiveOpt1TechBuh_ASBR,English,GSK_EMEA
1001552,GSK__CTR_Eng_ExecutiveOpt2FacilitiesBuh_ASBR,English,GSK_EMEA
1001553,SUVD_CTR_Lng_None_OUT,Undefined,Suvoda
1001554,SUVD_CTR_Lng_None_M31,Undefined,Suvoda
1001555,SUVD_CTR_Lng_None_ASBR,Undefined,Suvoda
1001559,SAVE_CTR_Lng_ToM3_Chat,Undefined,sanofi_aventis
1001560,SAVE_CTR_Eng_None_Chat,English,sanofi_aventis
1001562,EDWA_CTR_Eng_None_M31,English,Edwards
1001563,EDWA_CTR_Eng_None_ASBR,English,Edwards
1001564,EDWA_CTR_Lng_None_Out,Undefined,Edwards
1001565,SQM__CTR_Lng_None_M31,Undefined,SQM
1001566,SQM__CTR_Eng_None_ASBR,English,SQM
1001567,SQM__CTR_Eng_VIP_ASBR,English,SQM
1001568,SQM__CTR_Spa_None_ASBR,Spanish,SQM
1001569,SQM__CTR_Lng_None_OUT,Undefined,SQM
1001570,ZFSD_CTR_Ger_KeineTaste_ASBR,German,ZF_Service_Desk
1001571,ZFSD_CTR_Ger_Button1_ASBR,German,ZF_Service_Desk
1001572,ZFSD_CTR_Ger_None_M31,German,ZF_Service_Desk
1001573,KLCN_BRA_Eng_None_M31,English,Klockner_Pentaplast
1001574,LIND_CTR_Eng_REC_IM,English,LINDE
1001575,LIND_CTR_Ita_REC_IM,Italian,LINDE
1001576,LIND_CTR_Fre_Rec_IM,French,LINDE
1001577,NSTL_CTR_Lng_None_M31,Undefined,Nestle_NAM
1001578,NSTL_CTR_Eng_None_ASBR,English,Nestle_NAM
1001579,NSTL_CTR_Fre_None_ASBR,French,Nestle_NAM
1001580,FIRM_CTR_Lng_None_Out,Undefined,Firmenich
1001580,NSTL_CTR_Lng_ToM3_Chat,Undefined,Nestle_NAM
1001581,NSTL_CTR_Eng_None_Chat,English,Nestle_NAM
1001582,NSTL_CTR_Fre_None_Chat,French,Nestle_NAM
1001583,NSTL_CTR_Lng_None_M3Chat,Undefined,Nestle_NAM
1001584,NSTL_CTR_Lng_None_Out,Undefined,Nestle_NAM
1001585,ICON_USA_Lng_ActNow_M31,Undefined,Icon
1001586,ICON_USA_Eng_ActNow_ASBR,English,Icon
1001587,ICON_USA_Spa_ActNow_ASBR,Spanish,Icon
1001588,ICON_USA_Lng_ActNow_Out,Undefined,Icon
1001589,MPRO_FIN_Lng_None_M31,Undefined,mProve
1001590,MPRO_MAR_Lng_None_M31,Undefined,mProve
1001591,MPRO_BEL_Lng_None_M31,Undefined,mProve
1001592,MGNA_CTR_Lng_None_M31,Undefined,Magna
1001593,ICON_USA_Eng_ActFAST_ASBR,English,Icon
1001594,ICON_USA_Spa_ActFAST_ASBR,Spanish,Icon
1001595,MGNA_CTR_Eng_NoRecording_ASBR,English,Magna
1001596,MGNA_CTR_Eng_NoRecVIP_ASBR,English,Magna
1001597,MGNA_CTR_Spa_NoRecording_ASBR,Spanish,Magna
1001598,MGNA_CTR_Cmn_NoRecording_ASBR,Chinese Mandarin,Magna
1001599,MGNA_CTR_Ger_NoRecording_ASBR,German,Magna
1001600,MGNA_CTR_Eng_REC_ASBR,English,Magna
1001601,ICON_USA_Lng_ActFAST_M31,Undefined,Icon
1001602,MGNA_CTR_Eng_RECVIP_ASBR,English,Magna
1001603,MGNA_CTR_Spa_REC_ASBR,Spanish,Magna
1001604,MGNA_CTR_Cmn_REC_ASBR,Chinese Mandarin,Magna
1001605,MGNA_CTR_Ger_REC_ASBR,German,Magna
1001606,CEVA_CTR_Spa_None_M31,Spanish,Ceva_Global_Service_Desk
1001607,CEVA_CTR_Spa_None_ASBR,Spanish,Ceva_Global_Service_Desk
1001608,CEVA_CTR_Spa_Outage_ASBR,Spanish,Ceva_Global_Service_Desk
1001609,CEVA_CTR_Spa_Password_ASBR,Spanish,Ceva_Global_Service_Desk
1001610,ICON_USA_Lng_ActFAST_Out,Undefined,Icon
1001611,ICON_BRA_Lng_EngPor_M31,Undefined,Icon
1001612,ICON_ARG_Lng_EngSpa_M31,Undefined,Icon
1001613,ICON_AUS_Lng_Eng_M31,Undefined,Icon
1001614,ICON_BGR_Lng_EngBul_M31,Undefined,Icon
1001615,ICON_COL_Lng_EngSpa_M31,Undefined,Icon
1001616,ICON_DNK_Lng_EngDan_M31,Undefined,Icon
1001617,ICON_FRA_Lng_EngFre_M31,Undefined,Icon
1001618,ICON_DEU_Lng_EngGer_M31,Undefined,Icon
1001619,ICON_HUN_Lng_EngHun_M31,Undefined,Icon
1001620,ICON_ITA_Lng_EngIta_M31,Undefined,Icon
1001621,ICON_IRL_Lng_Eng_M31,Undefined,Icon
1001622,ICON_ISR_Lng_EngHebAra_M31,Undefined,Icon
1001623,ICON_JPN_Lng_EngJpn_M31,Undefined,Icon
1001624,ICON_MEX_Lng_EngSpa_M31,Undefined,Icon
1001625,ICON_POL_Lng_EngPol_M31,Undefined,Icon
1001626,ICON_RUS_Lng_EngRus_M31,Undefined,Icon
1001627,TRW__CTR_Eng_NEW_IM,English,TRW_Global
1001628,TRW__CTR_Eng_NEW_M31IM,English,TRW_Global
1001629,MGNA_CTR_LNG_None_M3Chat,Undefined,Magna
1001630,MGNA_CTR_LNG_None_ToM3,Undefined,Magna
1001631,CRFH_CTR_Lng_ToM3_Chat,Undefined,CRF_Health
1001631,MGNA_CTR_ENG_Record_Chat,English,Magna
1001632,MGNA_CTR_ENG_NoRecord_Chat,English,Magna
1001633,ICON_ESP_Lng_EngSpa_M31,Undefined,Icon
1001634,ICON_TWN_Lng_EngChi_M31,Undefined,Icon
1001635,CRFH_CTR_Eng_None_Chat,English,CRF_Health
1001635,ICON_ARG_Eng_None_ASBR,English,Icon
1001636,ICON_ARG_Spa_None_ASBR,Spanish,Icon
1001637,ICON_AUS_Eng_None_ASBR,English,Icon
1001638,ICON_BRA_Eng_None_ASBR,English,Icon
1001639,ICON_BRA_Por_None_ASBR,Portuguese,Icon
1001640,ICON_BGR_Eng_None_ASBR,English,Icon
1001641,ICON_BGR_Bul_None_ASBR,Bulgarian,Icon
1001642,ICON_COL_Eng_None_ASBR,English,Icon
1001643,ICON_COL_Spa_None_ASBR,Spanish,Icon
1001644,CRFH_CTR_Lng_None_M3Chat,Undefined,CRF_Health
1001644,ICON_DNK_Eng_None_ASBR,English,Icon
1001645,ICON_DNK_Dan_None_ASBR,Danish,Icon
1001646,ICON_FRA_Eng_None_ASBR,English,Icon
1001649,ICON_FRA_Fre_None_ASBR,French,Icon
1001650,ICON_HUN_Eng_None_ASBR,English,Icon
1001651,ICON_HUN_Hun_None_ASBR,Hungarian,Icon
1001652,ICON_ITA_Eng_None_ASBR,English,Icon
1001653,ICON_ITA_Ita_None_ASBR,Italian,Icon
1001654,ICON_IRL_Eng_None_ASBR,English,Icon
1001655,ICON_ISR_Eng_None_ASBR,English,Icon
1001656,ICON_ISR_Heb_None_ASBR,Hebrew,Icon
1001657,ICON_ISR_Ara_None_ASBR,Arabic,Icon
1001658,ICON_JPN_Eng_None_ASBR,English,Icon
1001659,ICON_JPN_Jpn_None_ASBR,Japanese,Icon
1001660,ICON_DEU_Eng_None_ASBR,English,Icon
1001661,ICON_MEX_Eng_None_ASBR,English,Icon
1001662,ICON_DEU_Ger_None_ASBR,German,Icon
1001663,ICON_MEX_Spa_None_ASBR,Spanish,Icon
1001664,ICON_POL_Eng_None_ASBR,English,Icon
1001665,ICON_POL_Pol_None_ASBR,Polish,Icon
1001666,ICON_RUS_Eng_None_ASBR,English,Icon
1001667,ICON_GBR_Eng_None_ASBR,English,Icon
1001668,ICON_RUS_Rus_None_ASBR,Russian,Icon
1001669,ICON_TWN_Chi_None_ASBR,Chinese,Icon
1001670,ICON_ESP_Eng_None_ASBR,English,Icon
1001671,ICON_ESP_Spa_None_ASBR,Spanish,Icon
1001672,ICON_TWN_Eng_None_ASBR,English,Icon
1001673,MGNA_CTR_LNG_None_Out,Undefined,Magna
1001674,NSTL_CTR_Eng_LatamANRenglish_ASBR,English,Nestle_LATAM
1001675,NSTL_CTR_Spa_LatamANRbilling_ASBR,Spanish,Nestle_LATAM
1001676,NSTL_CTR_Spa_LatamANRsap_ASBR,Spanish,Nestle_LATAM
1001677,NSTL_CTR_Spa_LatamANRpwreset_ASBR,Spanish,Nestle_LATAM
1001678,NSTL_CTR_Spa_LatamANRaccess_ASBR,Spanish,Nestle_LATAM
1001679,NSTL_CTR_Spa_LatamANRsalesForce_ASBR,Spanish,Nestle_LATAM
1001680,NSTL_CTR_Spa_LatamANRmsOffice_ASBR,Spanish,Nestle_LATAM
1001681,NSTL_CTR_Spa_LatamANRas400_ASBR,Spanish,Nestle_LATAM
1001682,NSTL_CTR_Spa_LatamANRagents_ASBR,Spanish,Nestle_LATAM
1001683,NSTL_CTR_Spa_LatamANRnespresso_ASBR,Spanish,Nestle_LATAM
1001684,NSTL_CTR_Spa_LatamANRconcur_ASBR,Spanish,Nestle_LATAM
1001685,NSTL_CTR_Por_LatamBRsap_ASBR,Portuguese,Nestle_LATAM
1001686,NSTL_CTR_Por_LatamBRsalesForce_ASBR,Portuguese,Nestle_LATAM
1001687,NSTL_CTR_Por_LatamBRnespressoBoutique_ASBR,Portuguese,Nestle_LATAM
1001688,NSTL_CTR_Por_LatamBRpwreset_ASBR,Portuguese,Nestle_LATAM
1001689,NSTL_CTR_Por_LatamBRequipmentApplication_ASBR,Portuguese,Nestle_LATAM
1001690,NSTL_CTR_Por_LatamBRfacilityServices_ASBR,Portuguese,Nestle_LATAM
1001691,NSTL_CTR_Por_LatamBRtelephonyTickets_ASBR,Portuguese,Nestle_LATAM
1001692,NSTL_CTR_Por_LatamVisicom_ASBR,Portuguese,Nestle_LATAM
1001693,NSTL_CTR_Por_LatamGCAMS_ASBR,Portuguese,Nestle_LATAM
1001694,NSTL_CTR_Eng_LatamGCAMS_ASBR,English,Nestle_LATAM
1001695,NSTL_CTR_Spa_LatamMXbilling_ASBR,Spanish,Nestle_LATAM
1001696,NSTL_CTR_Spa_LatamMXnoCaeExitoso_ASBR,Spanish,Nestle_LATAM
1001697,NSTL_CTR_Spa_LatamMXhandy_ASBR,Spanish,Nestle_LATAM
1001698,NSTL_CTR_Spa_LatamMXbackOffice_ASBR,Spanish,Nestle_LATAM
1001699,NSTL_CTR_Spa_LatamMXnespressoNesoft_ASBR,Spanish,Nestle_LATAM
1001700,NSTL_CTR_Spa_LatamMXofficeNetworkApplication_ASBR,Spanish,Nestle_LATAM
1001701,CRFH_CTR_Eng_None_M31,English,CRF_Health
1001701,NSTL_CTR_Spa_LatamMXtelephony_ASBR,Spanish,Nestle_LATAM
1001702,NSTL_CTR_Spa_LatamMXfacilities_ASBR,Spanish,Nestle_LATAM
1001703,NSTL_CTR_Spa_LatamMARbilling_ASBR,Spanish,Nestle_LATAM
1001704,NSTL_CTR_Spa_LatamMARpwresetAS400_ASBR,Spanish,Nestle_LATAM
1001705,NSTL_CTR_Spa_LatamMARsnowSAP_ASBR,Spanish,Nestle_LATAM
1001706,NSTL_CTR_Spa_LatamMARsnowAS400_ASBR,Spanish,Nestle_LATAM
1001707,NSTL_CTR_Spa_LatamMARsnowOther_ASBR,Spanish,Nestle_LATAM
1001708,NSTL_CTR_Spa_LatamMARsnowITSupport_ASBR,Spanish,Nestle_LATAM
1001709,NSTL_CTR_Spa_LatamMARtelephony_ASBR,Spanish,Nestle_LATAM
1001710,NSTL_CTR_Spa_LatamMARstatus_ASBR,Spanish,Nestle_LATAM
1001711,NSTL_CTR_Eng_LatamMARbilling_ASBR,English,Nestle_LATAM
1001712,NSTL_CTR_Eng_LatamMARpwresetAS400_ASBR,English,Nestle_LATAM
1001713,NSTL_CTR_Eng_LatamMARsnowSAP_ASBR,English,Nestle_LATAM
1001714,NSTL_CTR_Eng_LatamMARsnowAS400_ASBR,English,Nestle_LATAM
1001715,NSTL_CTR_Eng_LatamMARsnowOther_ASBR,English,Nestle_LATAM
1001716,NSTL_CTR_Eng_LatamMARsnowITSupport_ASBR,English,Nestle_LATAM
1001717,CAMB_CTR_Eng_None_M31,English,Cambridge_Cognition
1001717,NSTL_CTR_Eng_LatamMARtelephony_ASBR,English,Nestle_LATAM
1001718,NSTL_CTR_Eng_LatamMARstatus_ASBR,English,Nestle_LATAM
1001726,NSTL_CTR_Spa_LatamNESPRESSOnessoftTTOVS_ASBR,Spanish,Nestle_LATAM
1001727,NSTL_CTR_Spa_LatamNESPRESSOsagaNeslog_ASBR,Spanish,Nestle_LATAM
1001728,NSTL_CTR_Spa_LatamNESPRESSOpwreset_ASBR,Spanish,Nestle_LATAM
1001729,NSTL_CTR_Spa_LatamNESPRESSOmobileAvaya_ASBR,Spanish,Nestle_LATAM
